SKU,ItemTitle,ItemDescription,ItemBulletPoint,ItemDescription_2,Manufacturer,MfrPartNum,SellUOM,ItemPrice,ItemFactTag,Segment,Segment Name,Category,Category Name,Class,Class Name,Sub-Class,Sub-Class Name
88364,Office Depot® Brand 30% Recycled Desk Organizer,"Organize your writing instruments, clips and sticky notes",<ul><li>2 stepped compartments for pens and pencils.</li> <li>Includes 2 clip compartments and space for sticky notes.</li> <li>Greener choice — contains 30% total recycled content.</li></ul>,,OFFICEMATE INTERNATIONAL CORP.,10419,EA,0.01,"* 5 compartments for accessories * 3""H x 7""W x 7""D * Color Foray pens Office Depot self stick notes Office Depot paper clips",SEG_5000000,Desk Accessories,CAT_5900000,Supply Organizers,CLS_5920000,Supply Organizers - Desktop,,
182715,Lorex NK163-85CB - NVR + camera(s) - wired (GbE) - 16 channels - 1 x 3 TB - 8 camera(s) - CMOS,,"<ul><li>Weatherproof & cold climate capable. Although this camera is suitable for both indoor and outdoor installation, its IP67 weatherproof rating and aluminum casing means it can withstand pretty much anything, such as heavy snowfall, rain or wind.</li> <li>Get enhanced picture quality with 2K (5MP) resolution recording. Expect to see enhanced picture quality and more detail than ever before with this 5MP security camera by Lorex. The camera's improved image sensor adds a heightened level of detail and clarity to your security footage when compared to 1080p Full HD.</li> <li>With or without the internet. This NVR can be used without being connected to the internet. This means that your data can only be accessed directly from your NVR.</li> <li>See color in the dark. Experience enhanced clarity and capture important details even at night thanks to Lorex's exclusive Color Night Vision (CNV). CNV works best with the help of plenty of ambient lighting. In the event of minimal ambient light, the cameras will revert to IR (infrared) night vision.</li> <li>PoE technology for simple plug-and-play installation. Power-over-Ethernet (PoE) technology is an all-in-one solution that cuts cost and installation time. A single cable run between your NVR and IP camera provides both power and video transmission so you don't have to install your camera near a plug.</li></ul>","Never miss out on important details with stunning high definition security footage. This powerful security camera system from Lorex will help you protect what matters most. Perfect for your home or business, this bundle features bullet cameras with high definition 5 megapixel (5MP) image sensors and the 16-channel N861 Series NVR.",LOREX-OBSERVATION/SECURITY,NK163-85CB,EA,1072.14,,SEG_23000000,Home Automation & Security Technology,CAT_23200000,Security Systems,CLS_23230000,Security Cameras,SUB_23230002,Security Camera Systems
87518,"Elementals Ultra Thin Conference Pad with Coaster - Rectangle - 18"" Width x 12"" Depth - Flextrin - Black",Enhance your presentations,"<ul><li>Constructed from durable, ultra-thin Flextrin. Provides a multi-layer laminate surface enabled with micro-dot technology for easy use as a mouse pad.</li> <li>Versatile pad can easily be repositioned and will not slip.</li> <li>Includes a coordinating 3 1/2"" x 3 1/2"" coaster for surface protection.</li></ul>","<p>Conference Pad provides durable protection for conference tables or your desktop. Pad is made of Flextrin, an ultra-thin, multilayer laminate surface with micro-dot technology. Its outstanding mousing surface eliminates a need for a mouse pad. Pad repositions easily and is designed not to slip during use. Comes with a matching 3-1/2"" x 3-1/2"" coaster.</p>",,,EA,0.01,"* Enhance your presentations * Ultra-thin Flextrin material * Micro-dot technology * Repositionable * Slip resistant * Includes a coordinating 3 1/2"" x 3 1/2"" coaster",SEG_5000000,Desk Accessories,CAT_5300000,Desk Pads,CLS_5230000,Desk Notepads & Mats,SUB_5230001,Desk Mats/Blotters
232371,"Screened 50/50 T-Shirt, Color",The perfect screen printed tee,<ul><li>50/50 soft cotton poly blend</li> <li>Tagless for added comfort</li> <li>Minimum quantity order required: 6.</li> <li>Made with 50% cotton 50% polyester.</li></ul>,,,,EA,12.18,,SEG_32000000,Promotional Products,CAT_32990100,Promotional - Apparel,CLS_32990170,Custom - T-Shirts,SUB_32990171,T-Shirts - Custom 3rd Party
231993,Custom Perfect 8 Gift Set,Say thank you to your employees and clients with a Custom Perfect 8 Gift Set. Add your own brand logo for instant recognition.,"<ul><li>Set includes a flashlight, lunch bag, earbuds, notebook, pen, tumbler, carabiner and cleaning cloth.</li> <li>Available in 6 vibrant colors.</li></ul>",,,,EA,24.65,,SEG_32000000,Promotional Products,CAT_32990000,Promotional - Writing Instruments,CLS_7670466,Custom - Pens,SUB_7671019,Pens - Custom 3rd Party
182442,"ECOVACS DEEBOT OZMO™ 920 Smart Vacuum With Service Kit & Mopping Pads, Black","OZMO™ Mopping Technology allows the OZMO 920 to vacuum and mop simultaneously and uses specialized water pumps, sensors, and a mopping pad to ensure that your hard floors get a thorough clean.","<ul><li>Control the water flow to the mopping pad with the ECOVACS app to add the perfect amount of water to your mop.</li> <li>Carpet detection automatically boosts suction power when vacuuming carpets and avoids carpets when mopping.</li> <li>Multi-Floor Mapping. The OZMO 920 can save up to 3 different maps, which is perfect for multi-level homes and multiple cleaning spaces, and automatically recognizes the saved area it will be cleaning.</li> <li>Recharge & Resume. The OZMO 920 returns to its charging dock automatically when low on battery and will resume cleaning where it left off once charged.</li> <li>Easy to use. You can start, stop, or charge the OZMO 920 with Amazon Alexa, Google Assistant, or from your mobile device using the ECOVACS Home app.</li> <li>Star Safety Technology: your DEEBOT moves safely in your home using cliff sensors to clean around stairs without the risk of falling off.</li> <li>Average battery run time: 110 minutes.</li> <li>Dust bin capacity: 430mL.</li> <li>Water tank capacity: 240mL.</li> <li>  </li></ul>",,ECOVACS,DX5G-BNDL,EA,820.71,,SEG_23000000,Home Automation & Security Technology,CAT_23100000,Home Automation,CLS_23130000,Smart Appliances,SUB_23130002,Smart Vacuums
87924,"deflect-o Stackable Wall Pocket File, 3 Pack, Clear",Features 3 pockets that allows you to attach them to a wall or door easily.,"<ul><li>Holds letter-size documents.</li> <li>Includes three-pocket set, two screws and mounting tape.</li></ul>",<p>Wall pocket system has three pockets that lock together with ST pins. Unique ST Pins allow you to stack pockets together without putting additional holes in your wall. Recyclable wall pocket holds letter-size files and documents. Use included tape and screws for wall mounting.</p>,DEFLECT-O CORPORATION,73601RT,ST,0.01,* Wall-mount design * 3 letter-size pockets * Double-sided tape Office Depot paper FORAY pens Pencils,SEG_5000000,Desk Accessories,CAT_5500000,File Organizers,CLS_5520000,File Organizers - Wall,SUB_5520001,Wall Files
213952,Roxio Creator NXT Pro 8 (Windows),,<ul></ul>,"<p>Roxio Creator NXT Pro 8 delivers more than 25 applications in one complete disc burning and multimedia suite. Explore all the tools you need to burn, copy, convert, and edit your media. Industry-leading burning tools make it simple to burn your photos, videos, audio, and data files to disc. Add personality to your disc projects with DVD authoring and customize menus and chapters, or leverage Roxio Burn to encrypt files on disc or USB and ensure your private information is secure. This complete multimedia toolkit offers everything from file conversion and screen recording, to video and audio editing! Extend your creativity with a full photo-editing toolkit and explore tools for all your photo editing, photo animation, and graphic design projects. With all these included tools, Creator NXT Pro 8is the full burning and multimedia creativity suite for all your digital needs.</p><p><b>Explore the incredible value inside this fully loaded disc burning &amp; creativity suite</b></p><p>Roxio Creator NXT Pro 8 is a fully loaded disc burning and multimedia suite with 25+ applications for all of your digital media needs. Access all your favorite Roxio burning and media management tools, plus creative software for video editing, audio editing, digital painting, and more! Enjoy exclusive access to file security and encryption tools, photo animation software, professional photo editing software, and more features that set Pro apart. Dive in and start creating your next project with the incredible value of Roxio Creator NXT Pro 8.</p><p>&#160;</p><p>&#160;</p>",,,EA,,,SEG_30000000,Software,CAT_30600000,Software - Editing,CLS_30610000,Software Download - Digital Editing Suites,SUB_100710,Software Download - Photo Editing
231790,"Custom Full-Color SPF 30 Soy-Based Lip Balm, 2-5/8"" x 5/8""",Soy-based lip balm helps keep your lips soft and protected.,"<ul><li>Lib balm is made with beeswax and soy.</li> <li>Free of oxybenzone, PABA and gluten.</li> <li>SPF 30 sun protection.</li> <li>Custom design stands out in full color.</li></ul>",,,,EA,1.23,,SEG_32000000,Promotional Products,CAT_32700000,Promotional - Health & Wellness,,,,
213938,Nero Platinum Unlimited (Windows),,<ul></ul>,"<p>Unlimited multimedia power in video, pictures, and music for beginners and experts. Now with countless new features such as the Nero Face Beautifier. Retouch portrait images with just a click &#8211; expert results thanks to the latest in artificial intelligence. Or discover the new Nero USBxCOPY. Use it to quickly and reliably to duplicate USB sticks. Saves time and protects you against data loss. With all these and many other exciting features, the new Nero Platinum Unlimited is even faster and smarter.</p>","NERO, INC.",AMER-12200000/574,EA,76.42,,SEG_30000000,Software,CAT_30600000,Software - Editing,CLS_30610000,Software Download - Digital Editing Suites,SUB_100712,Software Download - Video Editing
134190,"Hycar Aprons, 35 in X 45 in, Hycar, Visual Green",,<ul><li>Apron conceals a large portion of the body</li> <li>Sturdy hycar bib apron is abrasion-resistant for extra protection</li></ul>,,"ORS NASCO, INC.",101-AR-100,EA,,,SEG_12000000,Footwear & Apparel,CAT_12100000,Apparel,CLS_12140000,Protective Garments,SUB_12110014,Aprons
182997,APC AP9322 Motion Sensor - 50ft - White,,<ul></ul>,,AMERICAN POWER CONVERSION CORP,AP9322,EA,173.01,,SEG_23000000,Home Automation & Security Technology,CAT_23300000,Sensors & Detectors,CLS_23320000,Sensors,SUB_23320001,Sensors - Motion
213144,Sage 50 Quantum Accounting 2021 U.S. 5-User (Windows),,<ul></ul>,"<p>Sage 50 Quantum Accounting is an easy-to-use desktop accounting software, designed for your business, with industry-specific functionality for construction, distribution, manufacturing, and nonprofit for up to 40 users. Manage multiple companies, access with role-based security, utilize audit trails, job cost by phase and cost type, track financials, manage inventory, create purchase orders, pay bills and invoice customers. Formerly Peachtree Accounting, we have more than 38 years supporting businesses like you. We provide you with the quality you deserve, compliance you can trust, security you can count on, personalized support to help you along the way, and features that save you time and money.</p>",,,EA,2833.01,,SEG_30000000,Software,CAT_30100000,Software - Accounting & Finance,CLS_30110000,Software - Finance,SUB_100640,Software Download - Small Business Finance
88640,"Elegant Designs Elipse Crystal Bowl, 3-3/4"", Chrome","Add some sparkle to your table with this Elegant Designs Elipse Crystal Bowl. Use it in your office as a stylish pencil holder or flower vase, or use it as a fabulous party decoration. The chrome finish and crystals instantly elevate any space.","<ul><li>Round, chrome metal bowl stands out on any table. </li> <li>Sparkling K5 crystals add a touch of elegance.</li> <li>3 small pellets elevate the bowl off the table.</li> <li>Versatile design can function as a pen holder, makeup brush holder, flower vase, candle holder, centerpiece and more.</li> <li>For candles, it's recommended to use battery-operated candles, tea lights or votive candles 3-1/2"" or smaller.</li></ul>",,ALL THE RAGES INC,HG1005-CHR,EA,26.03,,SEG_5000000,Desk Accessories,CAT_5900000,Supply Organizers,CLS_5920000,Supply Organizers - Desktop,SUB_5920003,Pen/Pencil Holders - Desktop
